LNR,RESPONSE
82481,0.20679545402526855
82498,0.20329029858112335
55852,0.20329029858112335
55858,0.20679545402526855
55859,0.20329029858112335
51037,0.20329029858112335
51039,0.20679545402526855
51683,0.20679545402526855
51685,0.20329029858112335
51695,0.20329029858112335
51702,0.20679545402526855
52343,0.21078094840049744
52353,0.20329029858112335
53314,0.20329029858112335
53322,0.20329029858112335
53950,0.21078094840049744
54597,0.20679545402526855
54925,0.20329029858112335
55245,0.21541929244995117
55558,0.20329029858112335
55882,0.20679545402526855
51384,0.21078094840049744
51703,0.21078094840049744
51706,0.20329029858112335
51711,0.21541929244995117
52041,0.20329029858112335
52047,0.20679545402526855
52369,0.20329029858112335
52689,0.20679545402526855
53331,0.20679545402526855
53341,0.20329029858112335
63455,0.21078094840049744
63780,0.20329029858112335
63783,0.20329029858112335
64096,0.20679545402526855
64104,0.20329029858112335
64109,0.20679545402526855
64422,0.21078094840049744
65391,0.20329029858112335
65705,0.20329029858112335
65709,0.20329029858112335
61568,0.20329029858112335
62203,0.20329029858112335
62850,0.20679545402526855
62851,0.21078094840049744
63164,0.21078094840049744
63491,0.20679545402526855
63796,0.21078094840049744
63799,0.23183386027812958
63802,0.20329029858112335
63812,0.20329029858112335
64127,0.20329029858112335
64449,0.20679545402526855
64771,0.20679545402526855
65082,0.20329029858112335
65399,0.20329029858112335
66039,0.20329029858112335
66048,0.20329029858112335
71758,0.21541929244995117
72077,0.20329029858112335
72087,0.20329029858112335
72405,0.20679545402526855
72723,0.21078094840049744
72735,0.21078094840049744
73046,0.20329029858112335
73682,0.20329029858112335
73694,0.23183386027812958
73696,0.20679545402526855
74317,0.21078094840049744
74974,0.20329029858112335
75286,0.20329029858112335
75605,0.20329029858112335
75612,0.20329029858112335
75929,0.20329029858112335
76239,0.20679545402526855
71471,0.20679545402526855
71776,0.20329029858112335
71779,0.20329029858112335
72112,0.20329029858112335
72417,0.20329029858112335
72420,0.20679545402526855
72425,0.21078094840049744
73073,0.20679545402526855
73393,0.20329029858112335
73714,0.20329029858112335
74337,0.21078094840049744
74347,0.20679545402526855
74354,0.21078094840049744
74666,0.20329029858112335
74667,0.20329029858112335
74990,0.21078094840049744
75949,0.20679545402526855
75952,0.20679545402526855
71486,0.21078094840049744
71805,0.21078094840049744
71813,0.21078094840049744
72130,0.20679545402526855
72437,0.21078094840049744
82469,0.20329029858112335
82788,0.21078094840049744
82793,0.20329029858112335
83111,0.20329029858112335
83113,0.20329029858112335
83420,0.21078094840049744
83425,0.21078094840049744
83428,0.20329029858112335
83433,0.21541929244995117
83759,0.21078094840049744
84381,0.21078094840049744
84709,0.21078094840049744
85024,0.21078094840049744
85026,0.20329029858112335
85671,0.21078094840049744
35158,0.20679545402526855
34851,0.20329029858112335
34853,0.21078094840049744
34859,0.20679545402526855
35162,0.20679545402526855
35165,0.20329029858112335
34865,0.20329029858112335
34877,0.20679545402526855
34898,0.20329029858112335
35203,0.20679545402526855
34902,0.20679545402526855
34907,0.20329029858112335
34930,0.21078094840049744
34939,0.20329029858112335
35249,0.21078094840049744
35561,0.20329029858112335
35568,0.20329029858112335
35572,0.20329029858112335
35574,0.20329029858112335
35575,0.20679545402526855
35889,0.20329029858112335
35583,0.20329029858112335
35587,0.20329029858112335
35597,0.21078094840049744
35900,0.20329029858112335
35602,0.35921910405158997
35606,0.21078094840049744
35922,0.20679545402526855
35936,0.21078094840049744
41020,0.21078094840049744
41028,0.21078094840049744
41344,0.20329029858112335
41666,0.20329029858112335
42319,0.21078094840049744
42634,0.20329029858112335
42944,0.20679545402526855
42952,0.20329029858112335
42954,0.20329029858112335
43274,0.20679545402526855
43582,0.20329029858112335
43590,0.20679545402526855
43594,0.23183386027812958
43909,0.20679545402526855
43917,0.20679545402526855
44561,0.20679545402526855
45202,0.21078094840049744
45210,0.20329029858112335
41684,0.21541929244995117
41691,0.20329029858112335
42333,0.21078094840049744
42660,0.21078094840049744
42963,0.20329029858112335
42979,0.20329029858112335
43287,0.20329029858112335
44582,0.20329029858112335
45233,0.21541929244995117
45544,0.20679545402526855
45550,0.20329029858112335
40729,0.20329029858112335
41379,0.20329029858112335
41395,0.21078094840049744
4332,0.20329029858112335
4346,0.20679545402526855
4044,0.21078094840049744
5031,0.20329029858112335
5033,0.20329029858112335
5057,0.21078094840049744
4737,0.20329029858112335
5067,0.21078094840049744
4757,0.20329029858112335
4758,0.20329029858112335
4762,0.21078094840049744
4780,0.20329029858112335
5183,0.20329029858112335
5191,0.20679545402526855
5198,0.20329029858112335
4802,0.20329029858112335
5126,0.20329029858112335
5132,0.21078094840049744
4830,0.20679545402526855
5154,0.20329029858112335
4854,0.20329029858112335
4861,0.20679545402526855
5180,0.20679545402526855
4574,0.20679545402526855
4896,0.21078094840049744
4592,0.20679545402526855
4599,0.20329029858112335
4914,0.21078094840049744
4604,0.20329029858112335
4932,0.21541929244995117
4623,0.20679545402526855
4633,0.21078094840049744
4636,0.20329029858112335
4944,0.20329029858112335
4949,0.20329029858112335
4644,0.20329029858112335
4977,0.21078094840049744
4674,0.20329029858112335
4986,0.21541929244995117
4683,0.20329029858112335
4686,0.20329029858112335
4691,0.20329029858112335
4700,0.21078094840049744
5018,0.20329029858112335
5341,0.20329029858112335
5646,0.21078094840049744
5647,0.20329029858112335
5649,0.20329029858112335
5661,0.20679545402526855
5671,0.21078094840049744
5677,0.21541929244995117
5375,0.20329029858112335
5396,0.20329029858112335
5410,0.20679545402526855
5411,0.20329029858112335
5714,0.21078094840049744
5427,0.20329029858112335
5436,0.20329029858112335
5725,0.21078094840049744
5733,0.21078094840049744
5454,0.21078094840049744
10241,0.20329029858112335
10566,0.20679545402526855
10579,0.20329029858112335
929,0.21078094840049744
935,0.21541929244995117
1261,0.20329029858112335
951,0.21078094840049744
952,0.20329029858112335
955,0.20679545402526855
1295,0.21078094840049744
966,0.20329029858112335
974,0.21078094840049744
1305,0.20679545402526855
995,0.21078094840049744
998,0.20679545402526855
1403,0.21078094840049744
1001,0.20679545402526855
1009,0.23183386027812958
1338,0.21078094840049744
1029,0.20329029858112335
1053,0.20329029858112335
1062,0.20329029858112335
1067,0.20679545402526855
1071,0.20329029858112335
9957,0.20679545402526855
9960,0.21541929244995117
9671,0.20329029858112335
9680,0.20679545402526855
9982,0.21078094840049744
9700,0.21078094840049744
9712,0.20329029858112335
10023,0.21078094840049744
10042,0.20329029858112335
10043,0.20679545402526855
10048,0.21078094840049744
10049,0.20329029858112335
10054,0.20329029858112335
10057,0.20329029858112335
10388,0.20329029858112335
10396,0.20329029858112335
10700,0.21078094840049744
10716,0.20329029858112335
10418,0.20329029858112335
10730,0.21078094840049744
10733,0.20679545402526855
10429,0.21541929244995117
10844,0.20329029858112335
10856,0.20329029858112335
10448,0.20329029858112335
10451,0.20329029858112335
10458,0.21541929244995117
10743,0.20329029858112335
10753,0.20329029858112335
10756,0.20679545402526855
10465,0.21078094840049744
10488,0.21541929244995117
10490,0.20679545402526855
10495,0.20329029858112335
10510,0.21078094840049744
10818,0.21078094840049744
10531,0.20329029858112335
10823,0.21078094840049744
10544,0.21078094840049744
10553,0.21078094840049744
31437,0.20329029858112335
31442,0.20329029858112335
31451,0.21078094840049744
31453,0.21078094840049744
31143,0.20679545402526855
31146,0.20329029858112335
31149,0.20329029858112335
31460,0.20329029858112335
31466,0.20679545402526855
31472,0.20329029858112335
31788,0.20329029858112335
32113,0.20329029858112335
31807,0.20679545402526855
32122,0.21078094840049744
32127,0.20329029858112335
31820,0.20329029858112335
31832,0.20329029858112335
32267,0.20679545402526855
31860,0.21078094840049744
31873,0.20679545402526855
32168,0.21078094840049744
32177,0.20329029858112335
31882,0.20329029858112335
31896,0.21078094840049744
31910,0.21078094840049744
32211,0.21541929244995117
32232,0.21541929244995117
31943,0.20329029858112335
31950,0.21078094840049744
32243,0.21541929244995117
31966,0.21078094840049744
31976,0.21078094840049744
31666,0.20329029858112335
31674,0.21078094840049744
31989,0.21078094840049744
31990,0.20329029858112335
31991,0.20329029858112335
31997,0.20329029858112335
31692,0.20329029858112335
31719,0.20329029858112335
31723,0.21078094840049744
32039,0.20679545402526855
32042,0.20329029858112335
31739,0.20329029858112335
32061,0.20329029858112335
32062,0.20679545402526855
44333,0.20679545402526855
44656,0.20679545402526855
44658,0.20329029858112335
44976,0.20329029858112335
44990,0.20329029858112335
45312,0.20679545402526855
45644,0.20329029858112335
41146,0.20329029858112335
41459,0.21078094840049744
41462,0.20679545402526855
41787,0.20679545402526855
42422,0.20679545402526855
42743,0.20329029858112335
43076,0.20329029858112335
44350,0.20679545402526855
44353,0.20329029858112335
44356,0.21541929244995117
25163,0.20329029858112335
25490,0.21078094840049744
25811,0.20329029858112335
25501,0.20329029858112335
25502,0.20329029858112335
25505,0.20329029858112335
25835,0.21078094840049744
25966,0.20329029858112335
25973,0.20329029858112335
25570,0.20329029858112335
25862,0.20329029858112335
25871,0.20329029858112335
25877,0.20329029858112335
34738,0.20329029858112335
34445,0.20679545402526855
34447,0.20329029858112335
34754,0.20329029858112335
34764,0.21541929244995117
34772,0.20679545402526855
34775,0.20329029858112335
34484,0.20329029858112335
34180,0.20679545402526855
34199,0.20329029858112335
34527,0.20329029858112335
34226,0.21078094840049744
34555,0.21078094840049744
34243,0.20679545402526855
34252,0.20329029858112335
34267,0.20329029858112335
34276,0.21078094840049744
34584,0.20679545402526855
34283,0.20329029858112335
34290,0.21078094840049744
34291,0.21078094840049744
34295,0.21078094840049744
34599,0.20679545402526855
34603,0.21078094840049744
35267,0.20329029858112335
35270,0.21541929244995117
35279,0.21078094840049744
35300,0.20679545402526855
34981,0.20679545402526855
35338,0.21078094840049744
35425,0.20679545402526855
35426,0.20329029858112335
35432,0.21078094840049744
35022,0.21078094840049744
35347,0.21078094840049744
35062,0.21078094840049744
35072,0.21078094840049744
35104,0.21078094840049744
35106,0.20329029858112335
35114,0.20679545402526855
35131,0.20679545402526855
21744,0.20329029858112335
21754,0.20329029858112335
21784,0.20329029858112335
22088,0.20329029858112335
22095,0.20329029858112335
21806,0.20679545402526855
21811,0.20329029858112335
22099,0.21078094840049744
22104,0.21541929244995117
21819,0.20329029858112335
21822,0.20329029858112335
21834,0.20329029858112335
21858,0.21078094840049744
21862,0.21078094840049744
21875,0.20679545402526855
22163,0.20329029858112335
21909,0.20329029858112335
21910,0.20329029858112335
21913,0.21078094840049744
21650,0.20329029858112335
21966,0.20679545402526855
21977,0.20329029858112335
21662,0.20329029858112335
21665,0.20329029858112335
21668,0.20329029858112335
21683,0.21078094840049744
21697,0.20679545402526855
22665,0.20679545402526855
31548,0.20329029858112335
31553,0.20329029858112335
31555,0.20329029858112335
31232,0.20329029858112335
31647,0.20329029858112335
31243,0.20679545402526855
31266,0.21078094840049744
31274,0.21078094840049744
31590,0.21078094840049744
31294,0.20329029858112335
31296,0.21078094840049744
31600,0.20679545402526855
31314,0.20329029858112335
31358,0.21078094840049744
31369,0.20329029858112335
31376,0.20329029858112335
31070,0.21078094840049744
31382,0.21078094840049744
31385,0.20329029858112335
31393,0.20329029858112335
31086,0.20679545402526855
31114,0.20329029858112335
12861,0.20329029858112335
13182,0.20329029858112335
13185,0.20329029858112335
13190,0.20329029858112335
13194,0.21078094840049744
13536,0.20329029858112335
13542,0.21078094840049744
13559,0.20679545402526855
13600,0.21078094840049744
13608,0.20679545402526855
13922,0.21078094840049744
13934,0.20329029858112335
13634,0.20329029858112335
13948,0.21078094840049744
13961,0.21078094840049744
13973,0.21078094840049744
13976,0.20329029858112335
13987,0.20329029858112335
13989,0.20329029858112335
13993,0.20329029858112335
13685,0.23273341357707977
13397,0.20329029858112335
13714,0.20329029858112335
13408,0.20679545402526855
13416,0.21078094840049744
13734,0.20329029858112335
13429,0.20329029858112335
13743,0.20679545402526855
13745,0.20679545402526855
13440,0.21078094840049744
13455,0.20329029858112335
13461,0.20329029858112335
13469,0.21078094840049744
13780,0.20679545402526855
13483,0.20329029858112335
13486,0.20329029858112335
13805,0.21078094840049744
13503,0.21541929244995117
13821,0.20679545402526855
14154,0.21078094840049744
14463,0.20679545402526855
14464,0.20679545402526855
14467,0.20329029858112335
14484,0.21541929244995117
14494,0.20329029858112335
14182,0.21078094840049744
14513,0.20679545402526855
14517,0.20329029858112335
14200,0.20329029858112335
14230,0.20329029858112335
14533,0.20329029858112335
14536,0.21541929244995117
14245,0.20679545402526855
14246,0.20679545402526855
14260,0.20329029858112335
14263,0.21541929244995117
14571,0.20329029858112335
14574,0.20329029858112335
14278,0.20329029858112335
14279,0.20679545402526855
14585,0.21078094840049744
14589,0.21078094840049744
14590,0.20679545402526855
3494,0.20329029858112335
3497,0.20679545402526855
3824,0.20329029858112335
3839,0.20329029858112335
3513,0.21541929244995117
3937,0.20329029858112335
3532,0.20329029858112335
3533,0.20679545402526855
3537,0.21541929244995117
3848,0.20329029858112335
3543,0.21078094840049744
3549,0.21078094840049744
3553,0.20329029858112335
3871,0.21078094840049744
3880,0.20329029858112335
3568,0.21078094840049744
3573,0.20679545402526855
3898,0.21078094840049744
3585,0.20679545402526855
3591,0.20329029858112335
3313,0.21078094840049744
3628,0.20329029858112335
3356,0.20679545402526855
3666,0.20329029858112335
3390,0.20679545402526855
3704,0.20329029858112335
3719,0.20329029858112335
3406,0.20329029858112335
3722,0.21078094840049744
3438,0.21078094840049744
3743,0.20329029858112335
3751,0.20329029858112335
4386,0.20679545402526855
4081,0.20329029858112335
4084,0.20329029858112335
4086,0.21541929244995117
4407,0.20329029858112335
4420,0.20329029858112335
4106,0.21078094840049744
4108,0.20679545402526855
4113,0.21078094840049744
4114,0.20679545402526855
4429,0.20329029858112335
4433,0.21078094840049744
4124,0.21078094840049744
4145,0.21078094840049744
4465,0.20329029858112335
4218,0.20329029858112335
4504,0.20329029858112335
4520,0.20329029858112335
4523,0.21078094840049744
4249,0.20329029858112335
3946,0.20329029858112335
3950,0.20679545402526855
4293,0.21078094840049744
5752,0.20329029858112335
5470,0.21541929244995117
5775,0.20329029858112335
5777,0.20329029858112335
5492,0.20329029858112335
5494,0.21078094840049744
5495,0.20329029858112335
5788,0.21078094840049744
5793,0.20329029858112335
14054,0.21078094840049744
14057,0.20329029858112335
14398,0.20329029858112335
14416,0.21078094840049744
14098,0.21078094840049744
14100,0.20329029858112335
14103,0.21078094840049744
14106,0.20329029858112335
14421,0.20329029858112335
14426,0.21078094840049744
14430,0.20329029858112335
14128,0.20329029858112335
14130,0.21078094840049744
15110,0.21078094840049744
14789,0.20329029858112335
14793,0.20329029858112335
15120,0.20329029858112335
15128,0.20329029858112335
15138,0.20329029858112335
14849,0.20329029858112335
14853,0.20329029858112335
14859,0.20329029858112335
15199,0.21541929244995117
14903,0.20679545402526855
14929,0.20329029858112335
14935,0.21078094840049744
15253,0.20329029858112335
14937,0.20329029858112335
14949,0.20329029858112335
14951,0.21078094840049744
14676,0.20329029858112335
15000,0.21078094840049744
15014,0.20329029858112335
14712,0.21078094840049744
15022,0.20329029858112335
15037,0.20329029858112335
15041,0.20329029858112335
14753,0.20329029858112335
15062,0.21078094840049744
15072,0.20329029858112335
14772,0.21541929244995117
14775,0.20329029858112335
15736,0.20329029858112335
15421,0.20329029858112335
15424,0.21541929244995117
15437,0.20329029858112335
15752,0.21541929244995117
15755,0.20329029858112335
2158,0.20329029858112335
2160,0.20679545402526855
2161,0.20329029858112335
2490,0.20329029858112335
2493,0.20679545402526855
2497,0.21078094840049744
3120,0.20329029858112335
3123,0.20329029858112335
2830,0.20329029858112335
3145,0.21078094840049744
2871,0.20329029858112335
3282,0.20679545402526855
3288,0.20329029858112335
2883,0.20679545402526855
3187,0.20329029858112335
2904,0.21078094840049744
2909,0.20329029858112335
3205,0.20329029858112335
3234,0.21078094840049744
3244,0.20329029858112335
3245,0.20679545402526855
3248,0.21078094840049744
2960,0.20329029858112335
2964,0.20679545402526855
3260,0.20329029858112335
3275,0.21541929244995117
3279,0.21078094840049744
2984,0.20679545402526855
2987,0.20679545402526855
2992,0.21078094840049744
2708,0.20679545402526855
2718,0.21078094840049744
3022,0.21078094840049744
3036,0.20329029858112335
2720,0.20679545402526855
2735,0.20329029858112335
3053,0.20329029858112335
3060,0.20329029858112335
3071,0.20679545402526855
3760,0.20329029858112335
12309,0.20329029858112335
12322,0.21078094840049744
12352,0.21078094840049744
12692,0.20329029858112335
12382,0.20329029858112335
12703,0.20329029858112335
12710,0.20329029858112335
12727,0.20329029858112335
12428,0.21078094840049744
12444,0.20329029858112335
12447,0.21541929244995117
12451,0.21078094840049744
77557,0.20329029858112335
78505,0.20329029858112335
78821,0.20329029858112335
79784,0.20329029858112335
80100,0.20679545402526855
80423,0.20329029858112335
80437,0.21541929244995117
80750,0.21078094840049744
81060,0.21078094840049744
81068,0.20329029858112335
81075,0.20329029858112335
81381,0.20329029858112335
76604,0.20329029858112335
77252,0.20329029858112335
77562,0.20679545402526855
78212,0.20679545402526855
78214,0.21541929244995117
78518,0.20329029858112335
78520,0.21541929244995117
78521,0.21078094840049744
78857,0.20679545402526855
79163,0.20679545402526855
79803,0.20329029858112335
80123,0.20329029858112335
80136,0.21541929244995117
80138,0.20329029858112335
80450,0.20329029858112335
80454,0.20329029858112335
80455,0.21078094840049744
80457,0.21078094840049744
81401,0.20329029858112335
2266,0.20329029858112335
2595,0.20329029858112335
2289,0.20329029858112335
2609,0.20329029858112335
2611,0.20329029858112335
2613,0.20329029858112335
2616,0.20329029858112335
2628,0.21078094840049744
2654,0.20329029858112335
2346,0.20329029858112335
2356,0.21078094840049744
2057,0.20329029858112335
2364,0.21078094840049744
2372,0.21078094840049744
2083,0.20329029858112335
2115,0.20329029858112335
2116,0.20679545402526855
2117,0.21078094840049744
2442,0.21078094840049744
2454,0.20329029858112335
2147,0.20329029858112335
71153,0.20679545402526855
66365,0.20679545402526855
66998,0.20329029858112335
67003,0.20329029858112335
67007,0.21078094840049744
67012,0.20329029858112335
67317,0.21078094840049744
57463,0.20329029858112335
58098,0.20679545402526855
58105,0.20329029858112335
58414,0.20679545402526855
58420,0.21541929244995117
58746,0.20329029858112335
59061,0.20329029858112335
59068,0.21078094840049744
59375,0.20329029858112335
59376,0.20329029858112335
59387,0.20679545402526855
59700,0.20329029858112335
60026,0.21541929244995117
60028,0.20679545402526855
60348,0.20329029858112335
60655,0.20329029858112335
60657,0.20329029858112335
60973,0.21078094840049744
56201,0.21078094840049744
56525,0.20329029858112335
56837,0.20329029858112335
56843,0.20329029858112335
56845,0.20329029858112335
57164,0.20329029858112335
57805,0.20679545402526855
57806,0.20329029858112335
57808,0.20679545402526855
58111,0.21541929244995117
58436,0.21078094840049744
58447,0.20329029858112335
58751,0.20679545402526855
59073,0.21078094840049744
59396,0.20679545402526855
59405,0.20329029858112335
59716,0.20329029858112335
60037,0.20679545402526855
60045,0.20329029858112335
60357,0.20329029858112335
60363,0.20329029858112335
60672,0.21541929244995117
60684,0.20329029858112335
60687,0.21078094840049744
61006,0.20329029858112335
56220,0.21078094840049744
56222,0.20329029858112335
56539,0.20329029858112335
56540,0.20329029858112335
56548,0.20329029858112335
57497,0.21078094840049744
57509,0.20329029858112335
57821,0.20679545402526855
58135,0.20329029858112335
58458,0.20329029858112335
58790,0.21078094840049744
59424,0.20329029858112335
59425,0.21078094840049744
65474,0.20329029858112335
65484,0.20329029858112335
65797,0.20329029858112335
65810,0.20679545402526855
65812,0.20679545402526855
70503,0.20329029858112335
70505,0.20329029858112335
70825,0.21078094840049744
70831,0.20679545402526855
70832,0.20679545402526855
32454,0.21078094840049744
32781,0.21078094840049744
32789,0.20679545402526855
32812,0.20329029858112335
32506,0.20329029858112335
32512,0.21078094840049744
32844,0.21541929244995117
32845,0.21541929244995117
32852,0.21078094840049744
32875,0.20329029858112335
32897,0.20329029858112335
32585,0.21078094840049744
32279,0.20679545402526855
32600,0.20329029858112335
32610,0.20329029858112335
32615,0.20329029858112335
32635,0.20679545402526855
32638,0.21078094840049744
